execution_mode,configured_num_folds,split_source,outer_num_folds,test_fold_id,cv_spec_path,experiment_name,experiment_slug,experiment_path,search_name,search_slug,candidate_name,candidate_slug,candidate_index,cv_fold_id,fit_path
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0002,xi_zero_grid_candidate_0002,2,4,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0002/fold_4
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0002,xi_zero_grid_candidate_0002,2,5,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0002/fold_5
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0002,xi_zero_grid_candidate_0002,2,6,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0002/fold_6
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0002,xi_zero_grid_candidate_0002,2,7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0002/fold_7
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0002,xi_zero_grid_candidate_0002,2,8,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0002/fold_8
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0002,xi_zero_grid_candidate_0002,2,9,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0002/fold_9
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0002,xi_zero_grid_candidate_0002,2,10,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0002/fold_10
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0003,xi_zero_grid_candidate_0003,3,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0003/fold_1
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0003,xi_zero_grid_candidate_0003,3,2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0003/fold_2
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0003,xi_zero_grid_candidate_0003,3,3,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0003/fold_3
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0003,xi_zero_grid_candidate_0003,3,4,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0003/fold_4
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0003,xi_zero_grid_candidate_0003,3,5,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0003/fold_5
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0003,xi_zero_grid_candidate_0003,3,6,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0003/fold_6
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0003,xi_zero_grid_candidate_0003,3,7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0003/fold_7
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0003,xi_zero_grid_candidate_0003,3,8,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0003/fold_8
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0003,xi_zero_grid_candidate_0003,3,9,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0003/fold_9
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0003,xi_zero_grid_candidate_0003,3,10,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0003/fold_10
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0004,xi_zero_grid_candidate_0004,4,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0004/fold_1
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0004,xi_zero_grid_candidate_0004,4,2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0004/fold_2
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0004,xi_zero_grid_candidate_0004,4,3,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0004/fold_3
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0004,xi_zero_grid_candidate_0004,4,4,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0004/fold_4
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0004,xi_zero_grid_candidate_0004,4,5,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0004/fold_5
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0004,xi_zero_grid_candidate_0004,4,6,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0004/fold_6
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0004,xi_zero_grid_candidate_0004,4,7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0004/fold_7
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0004,xi_zero_grid_candidate_0004,4,8,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0004/fold_8
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0004,xi_zero_grid_candidate_0004,4,9,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0004/fold_9
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0004,xi_zero_grid_candidate_0004,4,10,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0004/fold_10
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0005,xi_zero_grid_candidate_0005,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0005/fold_1
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0005,xi_zero_grid_candidate_0005,5,2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0005/fold_2
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0005,xi_zero_grid_candidate_0005,5,3,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0005/fold_3
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0005,xi_zero_grid_candidate_0005,5,4,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0005/fold_4
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0005,xi_zero_grid_candidate_0005,5,5,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0005/fold_5
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0005,xi_zero_grid_candidate_0005,5,6,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0005/fold_6
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0005,xi_zero_grid_candidate_0005,5,7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0005/fold_7
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0005,xi_zero_grid_candidate_0005,5,8,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0005/fold_8
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0005,xi_zero_grid_candidate_0005,5,9,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0005/fold_9
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0005,xi_zero_grid_candidate_0005,5,10,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0005/fold_10
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0006,xi_zero_grid_candidate_0006,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0006/fold_1
cv,10,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/synth/cv_spec_xi_zero.yaml,confounding_strong,confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong,xi_zero_grid,xi_zero_grid,xi_zero_grid__candidate_0006,xi_zero_grid_candidate_0006,6,2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong/cv_runs/xi_zero_grid/candidates/xi_zero_grid_candidate_0006/fold_2
