2026-07-26 06:49:30 | INFO | Loading data...
2026-07-26 06:49:30 | INFO | Using panel artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_8/panel_data.npz
2026-07-26 06:49:30 | INFO | Using x_0 artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_8/x_0.npy
2026-07-26 06:49:30 | INFO | Using fit config: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_8/fits_baselines/treatment_split_rank_1_uv_1_e2/fit_realized_config.yaml
2026-07-26 06:49:30 | INFO | Using model artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_8
2026-07-26 06:49:30 | INFO | Using truth artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_8
2026-07-26 06:49:30 | INFO | Configured optimizer mode: alternating_treatment_split_latent_rank
2026-07-26 06:49:30 | INFO | Configured latent rank: 1
2026-07-26 06:49:30 | INFO | Using a fixed known graph with scalar xi.
2026-07-26 06:49:30 | INFO | Fit-time hard bounds active: False
2026-07-26 06:49:30 | INFO | Fixed scalar parameters: {'beta': 0.0, 'xi': 0.0, 'eta': 0.0}
2026-07-26 06:49:30 | INFO | Warm-start fixed scalars: {} for 0 steps
2026-07-26 06:49:30 | INFO | Beta-gradient mask before s: False with s=0
2026-07-26 06:49:30 | INFO | Beta-gradient mask after e: False with e=10
2026-07-26 06:49:30 | INFO | Alternating V-column L2-ball constraint active with radius 1.0
2026-07-26 06:49:30 | INFO | Optimizer settings: steps=20000, tol=1e-09, n_starts=1, seed=0, lambda_nuclear=0.0, lambda_frobenius=0.0, lambda_uv_ridge=0.01, v_column_l2_max=1.0, proximal_lr=1.0
2026-07-26 06:49:30 | INFO | Treatment-split alternating low-rank start 1/1 | seed=0 | initial_loss=0.693184 | initial_penalized=0.693185
2026-07-26 06:49:30 | INFO | Treatment-split alternating low-rank iter 0 | Loss: 0.687483 | Penalized: 0.687504
2026-07-26 06:50:12 | INFO | Treatment-split alternating low-rank iter 2500 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:50:13 | INFO | Treatment-split alternating low-rank iter 2600 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:50:15 | INFO | Treatment-split alternating low-rank iter 2700 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:50:17 | INFO | Treatment-split alternating low-rank iter 2800 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:50:18 | INFO | Treatment-split alternating low-rank iter 2900 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:50:20 | INFO | Treatment-split alternating low-rank iter 3000 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:50:21 | INFO | Treatment-split alternating low-rank iter 3100 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:50:23 | INFO | Treatment-split alternating low-rank iter 3200 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:50:25 | INFO | Treatment-split alternating low-rank iter 3300 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:50:26 | INFO | Treatment-split alternating low-rank iter 3400 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:50:28 | INFO | Treatment-split alternating low-rank iter 3500 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:50:30 | INFO | Treatment-split alternating low-rank iter 3600 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:50:31 | INFO | Treatment-split alternating low-rank iter 3700 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:50:33 | INFO | Treatment-split alternating low-rank iter 3800 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:50:35 | INFO | Treatment-split alternating low-rank iter 3900 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:50:36 | INFO | Treatment-split alternating low-rank iter 4000 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:50:38 | INFO | Treatment-split alternating low-rank iter 4100 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:50:40 | INFO | Treatment-split alternating low-rank iter 4200 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:50:41 | INFO | Treatment-split alternating low-rank iter 4300 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:50:43 | INFO | Treatment-split alternating low-rank iter 4400 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:50:45 | INFO | Treatment-split alternating low-rank iter 4500 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:50:46 | INFO | Treatment-split alternating low-rank iter 4600 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:50:48 | INFO | Treatment-split alternating low-rank iter 4700 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:50:49 | INFO | Treatment-split alternating low-rank iter 4800 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:50:51 | INFO | Treatment-split alternating low-rank iter 4900 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:50:53 | INFO | Treatment-split alternating low-rank iter 5000 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:50:54 | INFO | Treatment-split alternating low-rank iter 5100 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:50:56 | INFO | Treatment-split alternating low-rank iter 5200 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:50:58 | INFO | Treatment-split alternating low-rank iter 5300 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:50:59 | INFO | Treatment-split alternating low-rank iter 5400 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:51:01 | INFO | Treatment-split alternating low-rank iter 5500 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:51:03 | INFO | Treatment-split alternating low-rank iter 5600 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:51:04 | INFO | Treatment-split alternating low-rank iter 5700 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:51:06 | INFO | Treatment-split alternating low-rank iter 5800 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:51:07 | INFO | Treatment-split alternating low-rank iter 5900 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:51:09 | INFO | Treatment-split alternating low-rank iter 6000 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:51:11 | INFO | Treatment-split alternating low-rank iter 6100 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:51:12 | INFO | Treatment-split alternating low-rank iter 6200 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:51:14 | INFO | Treatment-split alternating low-rank iter 6300 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:51:16 | INFO | Treatment-split alternating low-rank iter 6400 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:51:17 | INFO | Treatment-split alternating low-rank iter 6500 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:51:19 | INFO | Treatment-split alternating low-rank iter 6600 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:51:21 | INFO | Treatment-split alternating low-rank iter 6700 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:51:22 | INFO | Treatment-split alternating low-rank iter 6800 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:51:24 | INFO | Treatment-split alternating low-rank iter 6900 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:51:26 | INFO | Treatment-split alternating low-rank iter 7000 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:51:27 | INFO | Treatment-split alternating low-rank iter 7100 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:51:29 | INFO | Treatment-split alternating low-rank iter 7200 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:51:30 | INFO | Treatment-split alternating low-rank iter 7300 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:51:32 | INFO | Treatment-split alternating low-rank iter 7400 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:51:34 | INFO | Treatment-split alternating low-rank iter 7500 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:51:35 | INFO | Treatment-split alternating low-rank iter 7600 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:51:37 | INFO | Treatment-split alternating low-rank iter 7700 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:51:39 | INFO | Treatment-split alternating low-rank iter 7800 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:51:40 | INFO | Treatment-split alternating low-rank iter 7900 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:51:42 | INFO | Treatment-split alternating low-rank iter 8000 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:51:44 | INFO | Treatment-split alternating low-rank iter 8100 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:51:45 | INFO | Treatment-split alternating low-rank iter 8200 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:51:47 | INFO | Treatment-split alternating low-rank iter 8300 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:51:49 | INFO | Treatment-split alternating low-rank iter 8400 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:51:50 | INFO | Treatment-split alternating low-rank iter 8500 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:51:52 | INFO | Treatment-split alternating low-rank iter 8600 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:51:53 | INFO | Treatment-split alternating low-rank iter 8700 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:51:55 | INFO | Treatment-split alternating low-rank iter 8800 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:51:57 | INFO | Treatment-split alternating low-rank iter 8900 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:51:58 | INFO | Treatment-split alternating low-rank iter 9000 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:52:00 | INFO | Treatment-split alternating low-rank iter 9100 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:52:02 | INFO | Treatment-split alternating low-rank iter 9200 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:52:03 | INFO | Treatment-split alternating low-rank iter 9300 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:52:05 | INFO | Treatment-split alternating low-rank iter 9400 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:52:07 | INFO | Treatment-split alternating low-rank iter 9500 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:52:08 | INFO | Treatment-split alternating low-rank iter 9600 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:52:10 | INFO | Treatment-split alternating low-rank iter 9700 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:52:12 | INFO | Treatment-split alternating low-rank iter 9800 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:52:13 | INFO | Treatment-split alternating low-rank iter 9900 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:52:15 | INFO | Treatment-split alternating low-rank iter 10000 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:52:16 | INFO | Treatment-split alternating low-rank iter 10100 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:52:18 | INFO | Treatment-split alternating low-rank iter 10200 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:52:20 | INFO | Treatment-split alternating low-rank iter 10300 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:52:21 | INFO | Treatment-split alternating low-rank iter 10400 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:52:23 | INFO | Treatment-split alternating low-rank iter 10500 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:52:25 | INFO | Treatment-split alternating low-rank iter 10600 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:52:26 | INFO | Treatment-split alternating low-rank iter 10700 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:52:28 | INFO | Treatment-split alternating low-rank iter 10800 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:52:30 | INFO | Treatment-split alternating low-rank iter 10900 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:52:31 | INFO | Treatment-split alternating low-rank iter 11000 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:52:33 | INFO | Treatment-split alternating low-rank iter 11100 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:52:35 | INFO | Treatment-split alternating low-rank iter 11200 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:52:36 | INFO | Treatment-split alternating low-rank iter 11300 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:52:38 | INFO | Treatment-split alternating low-rank iter 11400 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:52:39 | INFO | Treatment-split alternating low-rank iter 11500 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:52:41 | INFO | Treatment-split alternating low-rank iter 11600 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:52:43 | INFO | Treatment-split alternating low-rank iter 11700 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:52:44 | INFO | Treatment-split alternating low-rank iter 11800 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:52:46 | INFO | Treatment-split alternating low-rank iter 11900 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:52:48 | INFO | Treatment-split alternating low-rank iter 12000 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:52:49 | INFO | Treatment-split alternating low-rank iter 12100 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:52:51 | INFO | Treatment-split alternating low-rank iter 12200 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:52:53 | INFO | Treatment-split alternating low-rank iter 12300 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:52:54 | INFO | Treatment-split alternating low-rank iter 12400 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:52:56 | INFO | Treatment-split alternating low-rank iter 12500 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:52:58 | INFO | Treatment-split alternating low-rank iter 12600 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:52:59 | INFO | Treatment-split alternating low-rank iter 12700 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:53:01 | INFO | Treatment-split alternating low-rank iter 12800 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:53:02 | INFO | Treatment-split alternating low-rank iter 12900 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:53:04 | INFO | Treatment-split alternating low-rank iter 13000 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:53:06 | INFO | Treatment-split alternating low-rank iter 13100 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:53:07 | INFO | Treatment-split alternating low-rank iter 13200 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:53:09 | INFO | Treatment-split alternating low-rank iter 13300 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:53:11 | INFO | Treatment-split alternating low-rank iter 13400 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:53:12 | INFO | Treatment-split alternating low-rank iter 13500 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:53:14 | INFO | Treatment-split alternating low-rank iter 13600 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:53:16 | INFO | Treatment-split alternating low-rank iter 13700 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:53:17 | INFO | Treatment-split alternating low-rank iter 13800 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:53:19 | INFO | Treatment-split alternating low-rank iter 13900 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:53:20 | INFO | Treatment-split alternating low-rank iter 14000 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:53:22 | INFO | Treatment-split alternating low-rank iter 14100 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:53:24 | INFO | Treatment-split alternating low-rank iter 14200 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:53:25 | INFO | Treatment-split alternating low-rank iter 14300 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:53:27 | INFO | Treatment-split alternating low-rank iter 14400 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:53:29 | INFO | Treatment-split alternating low-rank iter 14500 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:53:30 | INFO | Treatment-split alternating low-rank iter 14600 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:53:32 | INFO | Treatment-split alternating low-rank iter 14700 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:53:34 | INFO | Treatment-split alternating low-rank iter 14800 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:53:35 | INFO | Treatment-split alternating low-rank iter 14900 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:53:37 | INFO | Treatment-split alternating low-rank iter 15000 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:53:39 | INFO | Treatment-split alternating low-rank iter 15100 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:53:40 | INFO | Treatment-split alternating low-rank iter 15200 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:53:42 | INFO | Treatment-split alternating low-rank iter 15300 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:53:43 | INFO | Treatment-split alternating low-rank iter 15400 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:53:45 | INFO | Treatment-split alternating low-rank iter 15500 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:53:47 | INFO | Treatment-split alternating low-rank iter 15600 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:53:48 | INFO | Treatment-split alternating low-rank iter 15700 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:53:50 | INFO | Treatment-split alternating low-rank iter 15800 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:53:52 | INFO | Treatment-split alternating low-rank iter 15900 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:53:53 | INFO | Treatment-split alternating low-rank iter 16000 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:53:55 | INFO | Treatment-split alternating low-rank iter 16100 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:53:57 | INFO | Treatment-split alternating low-rank iter 16200 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:53:58 | INFO | Treatment-split alternating low-rank iter 16300 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:54:00 | INFO | Treatment-split alternating low-rank iter 16400 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:54:02 | INFO | Treatment-split alternating low-rank iter 16500 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:54:03 | INFO | Treatment-split alternating low-rank iter 16600 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:54:05 | INFO | Treatment-split alternating low-rank iter 16700 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:54:06 | INFO | Treatment-split alternating low-rank iter 16800 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:54:08 | INFO | Treatment-split alternating low-rank iter 16900 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:54:10 | INFO | Treatment-split alternating low-rank iter 17000 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:54:11 | INFO | Treatment-split alternating low-rank iter 17100 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:54:13 | INFO | Treatment-split alternating low-rank iter 17200 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:54:15 | INFO | Treatment-split alternating low-rank iter 17300 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:54:16 | INFO | Treatment-split alternating low-rank iter 17400 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:54:18 | INFO | Treatment-split alternating low-rank iter 17500 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:54:20 | INFO | Treatment-split alternating low-rank iter 17600 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:54:21 | INFO | Treatment-split alternating low-rank iter 17700 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:54:23 | INFO | Treatment-split alternating low-rank iter 17800 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:54:25 | INFO | Treatment-split alternating low-rank iter 17900 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:54:26 | INFO | Treatment-split alternating low-rank iter 18000 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:54:28 | INFO | Treatment-split alternating low-rank iter 18100 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:54:29 | INFO | Treatment-split alternating low-rank iter 18200 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:54:31 | INFO | Treatment-split alternating low-rank iter 18300 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:54:33 | INFO | Treatment-split alternating low-rank iter 18400 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:54:34 | INFO | Treatment-split alternating low-rank iter 18500 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:54:36 | INFO | Treatment-split alternating low-rank iter 18600 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:54:38 | INFO | Treatment-split alternating low-rank iter 18700 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:54:39 | INFO | Treatment-split alternating low-rank iter 18800 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:54:41 | INFO | Treatment-split alternating low-rank iter 18900 | Loss: 0.607984 | Penalized: 0.613186
2026-07-26 06:54:43 | INFO | Treatment-split alternating low-rank iter 19000 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:54:44 | INFO | Treatment-split alternating low-rank iter 19100 | Loss: 0.607982 | Penalized: 0.613180
2026-07-26 06:54:46 | INFO | Treatment-split alternating low-rank iter 19200 | Loss: 0.607986 | Penalized: 0.613188
2026-07-26 06:54:47 | INFO | Treatment-split alternating low-rank iter 19300 | Loss: 0.607983 | Penalized: 0.613186
2026-07-26 06:54:49 | INFO | Treatment-split alternating low-rank iter 19400 | Loss: 0.607986 | Penalized: 0.613189
2026-07-26 06:54:51 | INFO | Treatment-split alternating low-rank iter 19500 | Loss: 0.607984 | Penalized: 0.613187
2026-07-26 06:54:52 | INFO | Treatment-split alternating low-rank iter 19600 | Loss: 0.607984 | Penalized: 0.613181
2026-07-26 06:54:54 | INFO | Treatment-split alternating low-rank iter 19700 | Loss: 0.607985 | Penalized: 0.613188
2026-07-26 06:54:56 | INFO | Treatment-split alternating low-rank iter 19800 | Loss: 0.607984 | Penalized: 0.613186
